loci_ID	Signal	including_genes
268	1	ENSG00000270976,ENSG00000233449,ENSG00000232551,ENSG00000237460,ENSG00000198890,ENSG00000162631,ENSG00000289612,ENSG00000224550,ENSG00000134215,ENSG00000275455,ENSG00000230489,ENSG00000226822,ENSG00000085491,ENSG00000260879,ENSG00000280186,ENSG00000196427,ENSG00000238122,ENSG00000241361,ENSG00000243967,ENSG00000238118,ENSG00000224698,ENSG00000186086,ENSG00000283354,ENSG00000227832,ENSG00000226483,ENSG00000162636,ENSG00000162639,ENSG00000285923,ENSG00000134186,ENSG00000143107,ENSG00000232971,ENSG00000116266,ENSG00000228076,ENSG00000162641,ENSG00000203897,ENSG00000121957,ENSG00000121940,ENSG00000085433,ENSG00000237349,ENSG00000244716,ENSG00000228665,ENSG00000228054,ENSG00000197780,ENSG00000273382,ENSG00000215717,ENSG00000278249,ENSG00000270066,ENSG00000251484,ENSG00000179902,ENSG00000116299,ENSG00000031698,ENSG00000143126,ENSG00000134222,ENSG00000221986,ENSG00000134243,ENSG00000143106,ENSG00000143028,ENSG00000162650,ENSG00000174151,ENSG00000181754,ENSG00000156097,ENSG00000254942,ENSG00000065135,ENSG00000206832,ENSG00000225113,ENSG00000284443
12	1	ENSG00000231246,ENSG00000234388,ENSG00000238761,ENSG00000143079,ENSG00000283296,ENSG00000134245,ENSG00000273483,ENSG00000007341,ENSG00000116489,ENSG00000235299,ENSG00000252750,ENSG00000155363,ENSG00000225075,ENSG00000155366,ENSG00000271810,ENSG00000155367,ENSG00000261595,ENSG00000184599,ENSG00000234790,ENSG00000215866,ENSG00000224167,ENSG00000228040,ENSG00000155380,ENSG00000229020,ENSG00000226419,ENSG00000287807,ENSG00000238198,ENSG00000198799,ENSG00000237278,ENSG00000233839,ENSG00000236887,ENSG00000081026,ENSG00000232499,ENSG00000238256,ENSG00000116793,ENSG00000232450,ENSG00000081019,ENSG00000231128,ENSG00000134242,ENSG00000226167,ENSG00000188761,ENSG00000134262,ENSG00000118655,ENSG00000235527,ENSG00000163349,ENSG00000116774,ENSG00000270780,ENSG00000282048,ENSG00000134207,ENSG00000232895,ENSG00000273698,ENSG00000271419,ENSG00000197323,ENSG00000226984,ENSG00000225650,ENSG00000201114,ENSG00000236480,ENSG00000116752,ENSG00000175984,ENSG00000116748,ENSG00000242769,ENSG00000213281,ENSG00000009307,ENSG00000201900,ENSG00000052723,ENSG00000227970,ENSG00000198765,ENSG00000134200,ENSG00000134198,ENSG00000233730,ENSG00000285698,ENSG00000228035
13	1	ENSG00000226126,ENSG00000229911,ENSG00000092607,ENSG00000226172,ENSG00000239216,ENSG00000116874,ENSG00000224238,ENSG00000223575,ENSG00000236804,ENSG00000231365,ENSG00000227056,ENSG00000227712,ENSG00000232650,ENSG00000194297,ENSG00000116882,ENSG00000230921,ENSG00000203859,ENSG00000232780,ENSG00000203858,ENSG00000235595,ENSG00000187481,ENSG00000229570,ENSG00000203857,ENSG00000226443,ENSG00000249798,ENSG00000239873,ENSG00000203855,ENSG00000240244,ENSG00000260941,ENSG00000198857,ENSG00000143067,ENSG00000092621,ENSG00000134240,ENSG00000134193,ENSG00000215864,ENSG00000227205,ENSG00000226446,ENSG00000134249,ENSG00000134250,ENSG00000273406,ENSG00000207149,ENSG00000265808,ENSG00000274642,ENSG00000277313,ENSG00000223804,ENSG00000273727,ENSG00000270231,ENSG00000270392,ENSG00000275131,ENSG00000273694,ENSG00000275933,ENSG00000286106,ENSG00000273136,ENSG00000287979,ENSG00000275538,ENSG00000263353,ENSG00000281741,ENSG00000226067,ENSG00000277610,ENSG00000285215,ENSG00000275585,ENSG00000273516,ENSG00000275296,ENSG00000198019,ENSG00000234998,ENSG00000233029,ENSG00000223345,ENSG00000227193,ENSG00000213244,ENSG00000268993,ENSG00000188610,ENSG00000171943,ENSG00000275129,ENSG00000230806,ENSG00000227082
269	1	ENSG00000215861,ENSG00000272755,ENSG00000273591,ENSG00000274423,ENSG00000286219,ENSG00000286185,ENSG00000271383,ENSG00000288867,ENSG00000277147,ENSG00000284964,ENSG00000275557,ENSG00000206828,ENSG00000284842,ENSG00000234232,ENSG00000275229,ENSG00000226500,ENSG00000150337,ENSG00000203814,ENSG00000233030,ENSG00000183598,ENSG00000270882,ENSG00000203811,ENSG00000288825,ENSG00000220323,ENSG00000261716,ENSG00000288859,ENSG00000203852,ENSG00000270276,ENSG00000264207,ENSG00000184678,ENSG00000184260,ENSG00000184270,ENSG00000178096,ENSG00000159164,ENSG00000143368,ENSG00000014914,ENSG00000264522,ENSG00000285184,ENSG00000223945,ENSG00000136631,ENSG00000023902,ENSG00000285554,ENSG00000266187,ENSG00000143401,ENSG00000222222,ENSG00000276110,ENSG00000118298,ENSG00000117362,ENSG00000118292,ENSG00000289041,ENSG00000159208,ENSG00000266472,ENSG00000117360,ENSG00000163125,ENSG00000143374,ENSG00000283933,ENSG00000143369,ENSG00000228126,ENSG00000237781,ENSG00000143382,ENSG00000264553,ENSG00000203804,ENSG00000143384,ENSG00000289457,ENSG00000277452,ENSG00000274963,ENSG00000253047,ENSG00000143420,ENSG00000276103,ENSG00000288880,ENSG00000143457,ENSG00000143452,ENSG00000206931,ENSG00000163131,ENSG00000236713,ENSG00000143387,ENSG00000224690,ENSG00000143437,ENSG00000200175,ENSG00000224800,ENSG00000283324,ENSG00000229357,ENSG00000143379,ENSG00000143418,ENSG00000259357,ENSG00000231073,ENSG00000143412,ENSG00000143409,ENSG00000143363,ENSG00000200759,ENSG00000163141,ENSG00000143443,ENSG00000197622,ENSG00000213190,ENSG00000143458,ENSG00000233717,ENSG00000261168,ENSG00000143434,ENSG00000289288,ENSG00000163154,ENSG00000163156,ENSG00000163155,ENSG00000163157,ENSG00000163159,ENSG00000143398,ENSG00000159352
14	1	ENSG00000232671,ENSG00000143373,ENSG00000143393,ENSG00000265753,ENSG00000273481,ENSG00000143390,ENSG00000224645,ENSG00000237976,ENSG00000143416,ENSG00000159377,ENSG00000143442,ENSG00000238711,ENSG00000143375,ENSG00000252840,ENSG00000143367,ENSG00000232536,ENSG00000207606,ENSG00000223861,ENSG00000143376,ENSG00000250734,ENSG00000206635,ENSG00000159409,ENSG00000227045,ENSG00000178796,ENSG00000206980,ENSG00000269621,ENSG00000236940,ENSG00000143436,ENSG00000143450,ENSG00000249602,ENSG00000232937,ENSG00000268288,ENSG00000182134,ENSG00000203288,ENSG00000269489,ENSG00000213171,ENSG00000143365,ENSG00000225556,ENSG00000201134,ENSG00000234614,ENSG00000196407,ENSG00000159445,ENSG00000285651,ENSG00000286581,ENSG00000223810,ENSG00000197747,ENSG00000229021,ENSG00000240667,ENSG00000163191,ENSG00000232678,ENSG00000285818,ENSG00000182898,ENSG00000159450,ENSG00000226716,ENSG00000233792,ENSG00000215853,ENSG00000237975,ENSG00000236427,ENSG00000197915,ENSG00000143631,ENSG00000143520,ENSG00000183586,ENSG00000143536,ENSG00000186207,ENSG00000169509,ENSG00000185966,ENSG00000163202,ENSG00000244057,ENSG00000187238,ENSG00000185962,ENSG00000226947,ENSG00000285753,ENSG00000187223,ENSG00000187180,ENSG00000159455,ENSG00000187173,ENSG00000187170,ENSG00000198854,ENSG00000229713,ENSG00000233819,ENSG00000203786,ENSG00000240386,ENSG00000186226,ENSG00000172155,ENSG00000197084,ENSG00000196734,ENSG00000186844,ENSG00000235942,ENSG00000285946,ENSG00000163206,ENSG00000289062,ENSG00000163207,ENSG00000224308,ENSG00000283227,ENSG00000184148,ENSG00000169474,ENSG00000163209,ENSG00000252920,ENSG00000234262,ENSG00000169469,ENSG00000163216,ENSG00000241794,ENSG00000196805,ENSG00000203785,ENSG00000244094,ENSG00000229035,ENSG00000159516,ENSG00000229699,ENSG00000203784,ENSG00000203783,ENSG00000230779,ENSG00000203782,ENSG00000159527
15	1	ENSG00000196754,ENSG00000285867,ENSG00000188643,ENSG00000189334,ENSG00000189171,ENSG00000271853,ENSG00000160678,ENSG00000272030,ENSG00000160679,ENSG00000143553,ENSG00000143621,ENSG00000169418,ENSG00000274940,ENSG00000242565,ENSG00000235015,ENSG00000199565,ENSG00000143624,ENSG00000243613,ENSG00000233222,ENSG00000143554,ENSG00000207039,ENSG00000143614,ENSG00000231827,ENSG00000223599,ENSG00000236327,ENSG00000284738,ENSG00000198837,ENSG00000160741,ENSG00000143570,ENSG00000285779,ENSG00000276584,ENSG00000282386,ENSG00000273026,ENSG00000143578,ENSG00000143543,ENSG00000285641,ENSG00000272654,ENSG00000143545,ENSG00000177954,ENSG00000143552,ENSG00000231416,ENSG00000200220,ENSG00000231837,ENSG00000263987,ENSG00000143549,ENSG00000264384,ENSG00000215938,ENSG00000163263,ENSG00000143612,ENSG00000143569,ENSG00000201129,ENSG00000143575,ENSG00000252682,ENSG00000212292,ENSG00000222457,ENSG00000278694,ENSG00000143595,ENSG00000143515,ENSG00000238365,ENSG00000237920,ENSG00000226855,ENSG00000228013,ENSG00000160712,ENSG00000228264,ENSG00000169291,ENSG00000273110,ENSG00000163239,ENSG00000160714,ENSG00000229780,ENSG00000286391,ENSG00000160716,ENSG00000233875,ENSG00000160710,ENSG00000287064,ENSG00000143603,ENSG00000163344,ENSG00000270361,ENSG00000163346,ENSG00000268154,ENSG00000163348,ENSG00000271380,ENSG00000160691,ENSG00000173207,ENSG00000264349,ENSG00000160688,ENSG00000163352,ENSG00000289103,ENSG00000160685,ENSG00000163354,ENSG00000163357,ENSG00000232093,ENSG00000143537,ENSG00000243364,ENSG00000251246,ENSG00000143590,ENSG00000202027,ENSG00000169242,ENSG00000169241,ENSG00000179085,ENSG00000223452,ENSG00000163463,ENSG00000273088,ENSG00000163462,ENSG00000185499,ENSG00000231064,ENSG00000284586,ENSG00000169231,ENSG00000173171,ENSG00000236263,ENSG00000160766,ENSG00000236675,ENSG00000177628,ENSG00000160767,ENSG00000116521,ENSG00000176444,ENSG00000143630,ENSG00000143627,ENSG00000160752,ENSG00000225855,ENSG00000160753,ENSG00000116539,ENSG00000283701,ENSG00000207134,ENSG00000227773,ENSG00000207144,ENSG00000237872,ENSG00000235919,ENSG00000271267,ENSG00000225082,ENSG00000223503,ENSG00000232519,ENSG00000125459,ENSG00000246203,ENSG00000287839,ENSG00000163374,ENSG00000132676,ENSG00000227673,ENSG00000203761,ENSG00000116580,ENSG00000234937,ENSG00000132718,ENSG00000283442,ENSG00000143622,ENSG00000132680,ENSG00000207475,ENSG00000280466,ENSG00000281394,ENSG00000173080,ENSG00000116584,ENSG00000277817,ENSG00000273002,ENSG00000224276,ENSG00000285677,ENSG00000163479,ENSG00000160803,ENSG00000116586,ENSG00000132698,ENSG00000254726,ENSG00000160789,ENSG00000196189,ENSG00000252236,ENSG00000160785,ENSG00000260238,ENSG00000160783,ENSG00000242252,ENSG00000160781,ENSG00000198952,ENSG00000163472,ENSG00000198715,ENSG00000189030,ENSG00000163468,ENSG00000163467,ENSG00000132677,ENSG00000237390,ENSG00000125462,ENSG00000207933,ENSG00000116604,ENSG00000206651,ENSG00000288835,ENSG00000289593,ENSG00000260460
16	1	ENSG00000158485,ENSG00000158488,ENSG00000186306,ENSG00000180708,ENSG00000203758,ENSG00000236257,ENSG00000173285,ENSG00000198965,ENSG00000236656,ENSG00000198703,ENSG00000227445,ENSG00000231434,ENSG00000197532,ENSG00000186440,ENSG00000279111,ENSG00000198967,ENSG00000163554,ENSG00000231237,ENSG00000196171,ENSG00000203757,ENSG00000180437,ENSG00000226949,ENSG00000197403,ENSG00000180433,ENSG00000188340,ENSG00000229724,ENSG00000180409,ENSG00000163563,ENSG00000229849,ENSG00000163564,ENSG00000163565,ENSG00000163568,ENSG00000233473,ENSG00000162706,ENSG00000222552,ENSG00000225670,ENSG00000213088,ENSG00000215846,ENSG00000248642,ENSG00000179639,ENSG00000196266,ENSG00000228560,ENSG00000248442,ENSG00000251686,ENSG00000249197,ENSG00000249730,ENSG00000196184,ENSG00000224943,ENSG00000289484,ENSG00000184155,ENSG00000231100,ENSG00000271890,ENSG00000132703,ENSG00000158731,ENSG00000276632,ENSG00000223603,ENSG00000132693,ENSG00000235226,ENSG00000288775,ENSG00000158716,ENSG00000181036,ENSG00000158714,ENSG00000256029,ENSG00000188004,ENSG00000212161,ENSG00000243284,ENSG00000272668,ENSG00000213085,ENSG00000266458,ENSG00000287040,ENSG00000279430,ENSG00000158710,ENSG00000085552,ENSG00000162723,ENSG00000224259,ENSG00000273933,ENSG00000177807,ENSG00000237409,ENSG00000143315,ENSG00000225279,ENSG00000162728,ENSG00000162729,ENSG00000018625,ENSG00000132681,ENSG00000143318,ENSG00000227741,ENSG00000162734,ENSG00000132716,ENSG00000258465,ENSG00000228606,ENSG00000224261,ENSG00000162735,ENSG00000122218,ENSG00000235082,ENSG00000202078,ENSG00000162736
17	1	ENSG00000171786,ENSG00000201608,ENSG00000162738,ENSG00000162739,ENSG00000234425,ENSG00000066294,ENSG00000117090,ENSG00000235101,ENSG00000228863,ENSG00000117091,ENSG00000026751,ENSG00000275801,ENSG00000274562,ENSG00000122224,ENSG00000122223,ENSG00000226003,ENSG00000179914,ENSG00000213080,ENSG00000232188,ENSG00000198358,ENSG00000233691,ENSG00000158764,ENSG00000158769,ENSG00000270149,ENSG00000232879,ENSG00000215845,ENSG00000158773,ENSG00000289121,ENSG00000186517,ENSG00000143217,ENSG00000228917,ENSG00000162755,ENSG00000143256,ENSG00000158793,ENSG00000158796,ENSG00000238934,ENSG00000143222,ENSG00000224985,ENSG00000143258,ENSG00000143224,ENSG00000158850,ENSG00000158864
18	1	ENSG00000158859,ENSG00000158869,ENSG00000158874,ENSG00000158882,ENSG00000284035,ENSG00000143257,ENSG00000248485,ENSG00000158887,ENSG00000143252,ENSG00000289106,ENSG00000188931,ENSG00000288670,ENSG00000236484,ENSG00000289141,ENSG00000283696,ENSG00000288093,ENSG00000206921,ENSG00000283360,ENSG00000215840,ENSG00000277882,ENSG00000283317,ENSG00000143226,ENSG00000273112,ENSG00000289273,ENSG00000173110,ENSG00000224203,ENSG00000203747,ENSG00000224515,ENSG00000244682,ENSG00000225217,ENSG00000231586,ENSG00000162747,ENSG00000072694,ENSG00000234211,ENSG00000213075,ENSG00000199595,ENSG00000132185,ENSG00000162746,ENSG00000241347,ENSG00000081721,ENSG00000226889,ENSG00000118217,ENSG00000229808,ENSG00000162745,ENSG00000227818,ENSG00000198929,ENSG00000285636,ENSG00000266144,ENSG00000227094,ENSG00000252262,ENSG00000207729,ENSG00000254706,ENSG00000171722,ENSG00000239887,ENSG00000198574,ENSG00000227243,ENSG00000152332,ENSG00000227941,ENSG00000259788,ENSG00000117143,ENSG00000272574,ENSG00000162733,ENSG00000243173,ENSG00000132196,ENSG00000185860,ENSG00000230739,ENSG00000227667
19	1	ENSG00000224837,ENSG00000143147,ENSG00000143155,ENSG00000237049,ENSG00000237131,ENSG00000213064,ENSG00000214262,ENSG00000206880,ENSG00000143178,ENSG00000227722,ENSG00000207974,ENSG00000228697,ENSG00000283255,ENSG00000215833,ENSG00000143185,ENSG00000227777,ENSG00000143184,ENSG00000229757,ENSG00000143196,ENSG00000285622,ENSG00000235736,ENSG00000225826,ENSG00000229612,ENSG00000287831,ENSG00000203601,ENSG00000213063,ENSG00000287282,ENSG00000252987,ENSG00000237707,ENSG00000143153,ENSG00000289466,ENSG00000143156,ENSG00000235575,ENSG00000117475,ENSG00000117477,ENSG00000117479,ENSG00000234604,ENSG00000213062,ENSG00000198734,ENSG00000174175,ENSG00000000460,ENSG00000188404,ENSG00000007908,ENSG00000230704,ENSG00000171806,ENSG00000000457,ENSG00000239494,ENSG00000288139,ENSG00000075945,ENSG00000243051,ENSG00000235378,ENSG00000232959,ENSG00000224896,ENSG00000203740,ENSG00000283340,ENSG00000263390,ENSG00000233985,ENSG00000238051,ENSG00000224286,ENSG00000226967,ENSG00000231407,ENSG00000120370,ENSG00000225545,ENSG00000235303,ENSG00000116132,ENSG00000271811,ENSG00000117501
20	1	ENSG00000239428,ENSG00000234333,ENSG00000117523,ENSG00000283683,ENSG00000034971,ENSG00000233328,ENSG00000230364,ENSG00000117533,ENSG00000232261,ENSG00000271459,ENSG00000236741,ENSG00000253060,ENSG00000010165,ENSG00000213060,ENSG00000197959,ENSG00000224600,ENSG00000233540,ENSG00000230630,ENSG00000283844,ENSG00000283152,ENSG00000208024,ENSG00000287336,ENSG00000206684,ENSG00000135845,ENSG00000180999,ENSG00000094975,ENSG00000251943,ENSG00000117560,ENSG00000229785,ENSG00000279061,ENSG00000224228,ENSG00000227177,ENSG00000224000,ENSG00000120337,ENSG00000230849,ENSG00000226375,ENSG00000117586,ENSG00000232751,ENSG00000231615,ENSG00000203739,ENSG00000117592,ENSG00000162753,ENSG00000238272,ENSG00000285777,ENSG00000183831,ENSG00000232113,ENSG00000289426,ENSG00000076321,ENSG00000225591,ENSG00000200674,ENSG00000120334,ENSG00000252357,ENSG00000117593,ENSG00000234741,ENSG00000270084,ENSG00000185278,ENSG00000117601,ENSG00000252231,ENSG00000135870,ENSG00000200755,ENSG00000236535,ENSG00000224977,ENSG00000225713,ENSG00000227373,ENSG00000152061,ENSG00000237317
270	1	ENSG00000227579,ENSG00000236720,ENSG00000120341,ENSG00000254154,ENSG00000242193,ENSG00000276563,ENSG00000224687,ENSG00000075391,ENSG00000270575,ENSG00000213058,ENSG00000188585,ENSG00000264809,ENSG00000285910,ENSG00000240021,ENSG00000213057,ENSG00000201347,ENSG00000273384,ENSG00000266417,ENSG00000273062,ENSG00000116191,ENSG00000228196,ENSG00000201791,ENSG00000116194,ENSG00000289432,ENSG00000116199,ENSG00000232750,ENSG00000186283,ENSG00000143322,ENSG00000234041,ENSG00000231905,ENSG00000212338,ENSG00000201619,ENSG00000231564,ENSG00000225711,ENSG00000223794,ENSG00000228191,ENSG00000057252,ENSG00000162779,ENSG00000224620,ENSG00000236539,ENSG00000261250,ENSG00000116218,ENSG00000251875,ENSG00000227141,ENSG00000261060,ENSG00000162782,ENSG00000243062,ENSG00000143340,ENSG00000229407,ENSG00000231966,ENSG00000169905,ENSG00000272906,ENSG00000143337,ENSG00000264916,ENSG00000261831,ENSG00000260360,ENSG00000135837,ENSG00000235145,ENSG00000223450,ENSG00000261817,ENSG00000116260,ENSG00000121454,ENSG00000230124,ENSG00000235060,ENSG00000265435,ENSG00000236719,ENSG00000206905,ENSG00000143324
21	1	ENSG00000252407,ENSG00000270920,ENSG00000279401,ENSG00000228309,ENSG00000207108,ENSG00000201596,ENSG00000261729,ENSG00000143341,ENSG00000224691,ENSG00000288078,ENSG00000116690,ENSG00000047410,ENSG00000202025,ENSG00000157181,ENSG00000229739,ENSG00000116703,ENSG00000273198,ENSG00000228238,ENSG00000233196,ENSG00000288562,ENSG00000073756,ENSG00000273129,ENSG00000116711,ENSG00000230426,ENSG00000271558,ENSG00000225462,ENSG00000274702,ENSG00000236401,ENSG00000223847,ENSG00000285894,ENSG00000150732,ENSG00000222240,ENSG00000261182,ENSG00000224278
22	1	ENSG00000162670,ENSG00000225811,ENSG00000237457,ENSG00000241505,ENSG00000231175,ENSG00000236025,ENSG00000238108,ENSG00000285638,ENSG00000228020,ENSG00000261642,ENSG00000271187,ENSG00000233882,ENSG00000228215,ENSG00000223344,ENSG00000150681,ENSG00000285280,ENSG00000226723,ENSG00000236792,ENSG00000253148,ENSG00000236069,ENSG00000090104,ENSG00000127074,ENSG00000231767,ENSG00000283795,ENSG00000228687,ENSG00000226814,ENSG00000116741,ENSG00000223075,ENSG00000234473,ENSG00000116750,ENSG00000238754,ENSG00000116747
23	1	ENSG00000162687,ENSG00000265986,ENSG00000000971,ENSG00000116785,ENSG00000244414,ENSG00000285986,ENSG00000134365,ENSG00000080910,ENSG00000273844,ENSG00000134389,ENSG00000143278,ENSG00000066279,ENSG00000235748,ENSG00000177888,ENSG00000237861,ENSG00000134376,ENSG00000221879,ENSG00000230260,ENSG00000213047,ENSG00000207139,ENSG00000213046,ENSG00000235582,ENSG00000233040,ENSG00000224901,ENSG00000203724,ENSG00000143355,ENSG00000151414
24	1	ENSG00000232824,ENSG00000287989,ENSG00000151418,ENSG00000223881,ENSG00000081237,ENSG00000261573,ENSG00000236278,ENSG00000229989,ENSG00000207975,ENSG00000207759,ENSG00000227747,ENSG00000225172,ENSG00000233410,ENSG00000235492,ENSG00000286541,ENSG00000231718
25	1	ENSG00000228190,ENSG00000236468,ENSG00000231984,ENSG00000228530,ENSG00000200139,ENSG00000229747,ENSG00000202491,ENSG00000202329,ENSG00000116833,ENSG00000252860,ENSG00000229220,ENSG00000233827,ENSG00000203721,ENSG00000273093,ENSG00000213045,ENSG00000230623,ENSG00000162702,ENSG00000282849
26	1	ENSG00000118193,ENSG00000118197,ENSG00000260088,ENSG00000118200,ENSG00000231333,ENSG00000170128,ENSG00000163362,ENSG00000233217,ENSG00000201032,ENSG00000116852,ENSG00000229191,ENSG00000234132,ENSG00000081248,ENSG00000232237,ENSG00000116857,ENSG00000163395,ENSG00000229821,ENSG00000081277,ENSG00000118194,ENSG00000286600,ENSG00000159166,ENSG00000282221,ENSG00000159173,ENSG00000227048,ENSG00000174307,ENSG00000224818,ENSG00000159176,ENSG00000224536,ENSG00000223396,ENSG00000134369,ENSG00000236390,ENSG00000231871,ENSG00000264802,ENSG00000235121,ENSG00000200942,ENSG00000221028,ENSG00000198700,ENSG00000277681,ENSG00000198892,ENSG00000223774,ENSG00000163431,ENSG00000134375,ENSG00000206637,ENSG00000238003,ENSG00000176393,ENSG00000234678,ENSG00000275207,ENSG00000163435,ENSG00000249007,ENSG00000232296,ENSG00000235811,ENSG00000212512,ENSG00000227109,ENSG00000170075,ENSG00000143862,ENSG00000143851,ENSG00000243323,ENSG00000133067,ENSG00000077152,ENSG00000077157,ENSG00000229120
271	1	ENSG00000176754,ENSG00000286572,ENSG00000143842,ENSG00000261065,ENSG00000143845,ENSG00000230550,ENSG00000143839,ENSG00000225522,ENSG00000170498,ENSG00000174567,ENSG00000143850,ENSG00000231691,ENSG00000219133,ENSG00000280924,ENSG00000226330,ENSG00000237848,ENSG00000158615,ENSG00000288934,ENSG00000133056,ENSG00000198625,ENSG00000236779,ENSG00000200408,ENSG00000240710,ENSG00000170382,ENSG00000240219,ENSG00000228153,ENSG00000252650,ENSG00000251861,ENSG00000287197,ENSG00000163531,ENSG00000229657,ENSG00000184144,ENSG00000174529,ENSG00000117222,ENSG00000271580,ENSG00000236108,ENSG00000133059,ENSG00000213041,ENSG00000133069,ENSG00000225063,ENSG00000163545,ENSG00000162873,ENSG00000235363,ENSG00000226235,ENSG00000186007,ENSG00000281406,ENSG00000199059,ENSG00000224717,ENSG00000117266,ENSG00000253097,ENSG00000174514,ENSG00000206762,ENSG00000158711,ENSG00000236942,ENSG00000158715,ENSG00000275213,ENSG00000069275,ENSG00000201944,ENSG00000117280,ENSG00000285521,ENSG00000133065,ENSG00000286619,ENSG00000162877,ENSG00000174502,ENSG00000227687,ENSG00000276600,ENSG00000196188,ENSG00000285417,ENSG00000263961,ENSG00000252692,ENSG00000198049,ENSG00000226780
27	1	ENSG00000287432,ENSG00000225483,ENSG00000236889,ENSG00000196550,ENSG00000266028,ENSG00000229509,ENSG00000263528,ENSG00000278465,ENSG00000162888,ENSG00000261000,ENSG00000266094,ENSG00000234981,ENSG00000279946,ENSG00000143486,ENSG00000237605,ENSG00000143479,ENSG00000162889,ENSG00000224114,ENSG00000199349,ENSG00000136634,ENSG00000142224
27	2	ENSG00000162891,ENSG00000162892,ENSG00000162894,ENSG00000271680,ENSG00000226945,ENSG00000162896,ENSG00000162897,ENSG00000182795,ENSG00000123836,ENSG00000180667,ENSG00000123843,ENSG00000123838,ENSG00000275392,ENSG00000226565,ENSG00000224462,ENSG00000243636,ENSG00000232621,ENSG00000237074,ENSG00000196352,ENSG00000283044,ENSG00000117322,ENSG00000203710,ENSG00000236911,ENSG00000197721,ENSG00000244703,ENSG00000226289,ENSG00000274059,ENSG00000285239,ENSG00000117335,ENSG00000234219,ENSG00000203709,ENSG00000284214,ENSG00000284203,ENSG00000289071,ENSG00000174059,ENSG00000285719,ENSG00000284237,ENSG00000076356,ENSG00000287220,ENSG00000286198,ENSG00000226843
28	1	ENSG00000261453,ENSG00000259815,ENSG00000227887,ENSG00000232812,ENSG00000236950,ENSG00000278684,ENSG00000287046,ENSG00000232537,ENSG00000228081,ENSG00000224540,ENSG00000225712,ENSG00000227940,ENSG00000231648,ENSG00000230937,ENSG00000284485,ENSG00000224260,ENSG00000287902,ENSG00000008118,ENSG00000196878,ENSG00000283876,ENSG00000227591,ENSG00000123689,ENSG00000117594,ENSG00000236136,ENSG00000009790,ENSG00000162757,ENSG00000117595,ENSG00000117597,ENSG00000143469,ENSG00000287343,ENSG00000203706,ENSG00000082497,ENSG00000228110,ENSG00000233455,ENSG00000054392,ENSG00000287354,ENSG00000200972,ENSG00000287157,ENSG00000270936,ENSG00000143473,ENSG00000279333,ENSG00000284299,ENSG00000224668,ENSG00000283952,ENSG00000284376,ENSG00000234233,ENSG00000234004,ENSG00000226986,ENSG00000117625
272	1	ENSG00000143815,ENSG00000234476,ENSG00000282418,ENSG00000154380,ENSG00000289602,ENSG00000227496,ENSG00000226349,ENSG00000223306,ENSG00000143742,ENSG00000234112,ENSG00000143819,ENSG00000242861,ENSG00000196187,ENSG00000243709,ENSG00000255835,ENSG00000143811,ENSG00000284519,ENSG00000248322,ENSG00000143768,ENSG00000213032,ENSG00000143751,ENSG00000289341,ENSG00000272562,ENSG00000163041,ENSG00000225518,ENSG00000270598,ENSG00000182827,ENSG00000234478,ENSG00000223570,ENSG00000185155,ENSG00000183814,ENSG00000236994,ENSG00000275406,ENSG00000289348,ENSG00000143799,ENSG00000270287,ENSG00000229965,ENSG00000223282,ENSG00000177770,ENSG00000287627,ENSG00000203685,ENSG00000143772,ENSG00000228382,ENSG00000228548,ENSG00000238183,ENSG00000287259,ENSG00000143801,ENSG00000288674,ENSG00000163050,ENSG00000228525,ENSG00000143776,ENSG00000233706,ENSG00000287532,ENSG00000228625,ENSG00000228729,ENSG00000236636,ENSG00000287525,ENSG00000234277,ENSG00000232864,ENSG00000242757,ENSG00000224834,ENSG00000237193,ENSG00000278180,ENSG00000237469,ENSG00000235827,ENSG00000227711,ENSG00000287205,ENSG00000202264,ENSG00000181450,ENSG00000225934,ENSG00000215812,ENSG00000143740,ENSG00000081692,ENSG00000230005,ENSG00000286389,ENSG00000185888,ENSG00000143816,ENSG00000264483,ENSG00000233003,ENSG00000274886,ENSG00000154342,ENSG00000276255,ENSG00000143761,ENSG00000284163,ENSG00000143793,ENSG00000162910,ENSG00000224566,ENSG00000287895,ENSG00000280157,ENSG00000227625,ENSG00000143774,ENSG00000198835,ENSG00000203684,ENSG00000181873,ENSG00000162913,ENSG00000154358,ENSG00000269934,ENSG00000270110
